Generation,Diversity
1,63
2,48
3,28
4,17
5,10
6,5
7,4
8,3
9,3
10,1
11,2
12,1
13,2
14,2
15,1
16,2
17,1
18,1
19,1
20,1
21,1
22,1
23,2
24,1
25,1
26,3
27,1
28,2
29,2
30,2
31,2
32,1
33,1
34,2
35,2
36,1
37,1
38,2
39,1
40,1
41,1
42,1
43,2
44,1
45,1
46,2
47,1
48,1
49,1
50,2
51,2
52,1
53,2
54,1
55,1
56,2
57,2
58,2
59,2
60,1
61,1
62,1
63,1
64,1
65,2
66,1
67,2
68,1
69,2
70,2
71,2
72,2
73,1
74,2
75,1
76,1
77,2
78,1
79,1
80,2
81,1
82,1
83,1
84,1
85,1
86,2
87,2
88,1
89,1
90,2
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,2
